Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Characteristics [species assay result (VBcv:0000961)]	Term Source REF	Term Accession Number	Comment [ASSI]
MAP.40930	MAP.40930.spid		chromosomal banding sequences	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	Savanna form
MAP.40935	MAP.40935.spid		DNA probe		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.40936	MAP.40936.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.40937	MAP.40937.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.40938	MAP.40938.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	An. leesoni
MAP.40939	MAP.40939.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	An. parensis
MAP.40940	MAP.40940.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	An. parensis
MAP.40941	MAP.40941.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.40942	MAP.40942.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.40943	MAP.40943.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.40945	MAP.40945.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.40946	MAP.40946.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	"An. leesoni, An. parensis and An. vaneedeni"
MAP.40947	MAP.40947.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.40948	MAP.40948.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	"An. leesoni, An. vaneedeni and An. rivulorum"
MAP.40949	MAP.40949.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.40950	MAP.40950.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	"An. leesoni, An. vaneedeni and An. rivulorum"
MAP.40951	MAP.40951.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.40952	MAP.40952.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	An. rivulorum
MAP.40954	MAP.40954.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.40955	MAP.40955.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	An. leesoni
MAP.40958	MAP.40958.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	M and S form
MAP.40959	MAP.40959.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	S form
MAP.40960	MAP.40960.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.40961	MAP.40961.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	M and S form
MAP.40962	MAP.40962.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	M and S form
MAP.40963	MAP.40963.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.40964	MAP.40964.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	M form
MAP.40965	MAP.40965.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.40966	MAP.40966.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	M and S form
MAP.40967	MAP.40967.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.40968	MAP.40968.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	M and S form
MAP.40969	MAP.40969.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.40970	MAP.40970.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	M and S form
MAP.40971	MAP.40971.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	M and S form
MAP.40972	MAP.40972.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.40973	MAP.40973.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	M and S form
MAP.40974	MAP.40974.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.40975	MAP.40975.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	M and S form
MAP.40976	MAP.40976.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.40977	MAP.40977.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	M and S form
MAP.40978	MAP.40978.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.40979	MAP.40979.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	S form
MAP.40980	MAP.40980.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.40981	MAP.40981.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	M and S form
MAP.40982	MAP.40982.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.40983	MAP.40983.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	S form
MAP.40984	MAP.40984.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.40985	MAP.40985.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	M and S form
MAP.40986	MAP.40986.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	S form
MAP.40987	MAP.40987.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.40988	MAP.40988.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	M form
MAP.40989	MAP.40989.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.40990	MAP.40990.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	M and S form
MAP.40991	MAP.40991.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	M and S form
MAP.40992	MAP.40992.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.40993	MAP.40993.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	S form
MAP.40994	MAP.40994.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	M and S form
MAP.40995	MAP.40995.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.40996	MAP.40996.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	S form
MAP.41001	MAP.41001.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	"Savanna form, M and S forms"
MAP.41002	MAP.41002.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	"Savanna form, M form"
MAP.41004	MAP.41004.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	"Savanna (S) form, and Mopti (M) form"
MAP.41005	MAP.41005.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	M and S form
MAP.41006	MAP.41006.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	M and S form
MAP.41008	MAP.41008.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	"Mopti, M and S form"
MAP.41009	MAP.41009.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	M and S form
MAP.41010	MAP.41010.spid				Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.41011	MAP.41011.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41012	MAP.41012.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.41014	MAP.41014.spid		polymerase chain reaction method		Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.41015	MAP.41015.spid		polymerase chain reaction method		Anopheles gambiae Giles, 1902	MIRO	40003829	 M and S form
MAP.41056	MAP.41056.spid				Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.41057	MAP.41057.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.41061	MAP.41061.spid				Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.41062	MAP.41062.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.41063	MAP.41063.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.41064	MAP.41064.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.41065	MAP.41065.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.41067	MAP.41067.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.41068	MAP.41068.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.41069	MAP.41069.spid				Anopheles melas Theobald, 1903	MIRO	40003532	
MAP.41070	MAP.41070.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.41071	MAP.41071.spid				Anopheles melas Theobald, 1903	MIRO	40003532	
MAP.41072	MAP.41072.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.41073	MAP.41073.spid				Anopheles melas Theobald, 1903	MIRO	40003532	
MAP.41074	MAP.41074.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.41075	MAP.41075.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.41076	MAP.41076.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.41086	MAP.41086.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41087	MAP.41087.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41099	MAP.41099.spid		polymerase chain reaction method		Anopheles gambiae Giles, 1902	MIRO	40003829	M form
MAP.41100	MAP.41100.spid		polymerase chain reaction method		Anopheles gambiae Giles, 1902	MIRO	40003829	M form
MAP.41101	MAP.41101.spid		polymerase chain reaction method		Anopheles gambiae Giles, 1902	MIRO	40003829	M form
MAP.41104	MAP.41104.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	M and S form
MAP.41105	MAP.41105.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	M and S form
MAP.41106	MAP.41106.spid		polymerase chain reaction method		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41107	MAP.41107.spid		polymerase chain reaction method		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41108	MAP.41108.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41109	MAP.41109.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41110	MAP.41110.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41111	MAP.41111.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41112	MAP.41112.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41113	MAP.41113.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41114	MAP.41114.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41122	MAP.41122.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41123	MAP.41123.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41124	MAP.41124.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41125	MAP.41125.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41126	MAP.41126.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41127	MAP.41127.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41128	MAP.41128.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41136	MAP.41136.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41137	MAP.41137.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41138	MAP.41138.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41139	MAP.41139.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41140	MAP.41140.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41141	MAP.41141.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41142	MAP.41142.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41150	MAP.41150.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41151	MAP.41151.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41152	MAP.41152.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41153	MAP.41153.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41154	MAP.41154.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41155	MAP.41155.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41156	MAP.41156.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41164	MAP.41164.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41165	MAP.41165.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41166	MAP.41166.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41167	MAP.41167.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41168	MAP.41168.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41169	MAP.41169.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41170	MAP.41170.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41178	MAP.41178.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41179	MAP.41179.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41180	MAP.41180.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41181	MAP.41181.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41182	MAP.41182.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41183	MAP.41183.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41184	MAP.41184.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41192	MAP.41192.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.41193	MAP.41193.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	Mopti and Savanna form
MAP.41194	MAP.41194.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	Mopti and Savanna form
MAP.41198	MAP.41198.spid			chromosomal banding sequences	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.41199	MAP.41199.spid			chromosomal banding sequences	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.41200	MAP.41200.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41207	MAP.41207.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41208	MAP.41208.spid		morphology		Anopheles nili species complex	MIRO	40003551	
MAP.41211	MAP.41211.spid		morphology		Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.41212	MAP.41212.spid		morphology		Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.41213	MAP.41213.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.41215	MAP.41215.spid		morphology	polymerase chain reaction method	Anopheles melas Theobald, 1903	MIRO	40003532	
MAP.41216	MAP.41216.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.41217	MAP.41217.spid		morphology	polymerase chain reaction method	Anopheles moucheti Evans, 1925	MIRO	40003540	
MAP.41218	MAP.41218.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.41220	MAP.41220.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.41221	MAP.41221.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.41222	MAP.41222.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	M and S form
MAP.41224	MAP.41224.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41225	MAP.41225.spid				Anopheles nili species complex	MIRO	40003551	
MAP.41226	MAP.41226.spid			polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.41227	MAP.41227.spid				Anopheles moucheti Evans, 1925	MIRO	40003540	
MAP.41228	MAP.41228.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41229	MAP.41229.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41230	MAP.41230.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41231	MAP.41231.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41232	MAP.41232.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41233	MAP.41233.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41234	MAP.41234.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41235	MAP.41235.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41236	MAP.41236.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41237	MAP.41237.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41238	MAP.41238.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41239	MAP.41239.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	M and S form
MAP.41241	MAP.41241.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	S form
MAP.41244	MAP.41244.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41245	MAP.41245.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41246	MAP.41246.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41247	MAP.41247.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41248	MAP.41248.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41249	MAP.41249.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41250	MAP.41250.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41251	MAP.41251.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41252	MAP.41252.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41253	MAP.41253.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41254	MAP.41254.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41255	MAP.41255.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41256	MAP.41256.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41257	MAP.41257.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41258	MAP.41258.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41259	MAP.41259.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41260	MAP.41260.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41261	MAP.41261.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41262	MAP.41262.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41263	MAP.41263.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41264	MAP.41264.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41265	MAP.41265.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41266	MAP.41266.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41267	MAP.41267.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41268	MAP.41268.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41269	MAP.41269.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41270	MAP.41270.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41271	MAP.41271.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41272	MAP.41272.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41273	MAP.41273.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41274	MAP.41274.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41275	MAP.41275.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41276	MAP.41276.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41277	MAP.41277.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41278	MAP.41278.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41279	MAP.41279.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41280	MAP.41280.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41281	MAP.41281.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41282	MAP.41282.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41283	MAP.41283.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41284	MAP.41284.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo and Kiribina forms
MAP.41365	MAP.41365.spid		morphology	DNA probe	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41366	MAP.41366.spid		morphology	DNA probe	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41367	MAP.41367.spid		morphology	DNA probe	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41368	MAP.41368.spid		morphology	DNA probe	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41369	MAP.41369.spid		morphology	DNA probe	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41370	MAP.41370.spid		morphology	DNA probe	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41371	MAP.41371.spid		morphology	DNA probe	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41372	MAP.41372.spid		morphology	DNA probe	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41373	MAP.41373.spid		morphology	DNA probe	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41374	MAP.41374.spid		morphology	DNA probe	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41375	MAP.41375.spid		morphology	DNA probe	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41376	MAP.41376.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo & Kiribina forms
MAP.41377	MAP.41377.spid		morphology	chromosomal banding sequences	Anopheles funestus Giles, 1900	MIRO	40003834	Folonzo & Kiribina forms
MAP.41378	MAP.41378.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.41379	MAP.41379.spid				Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.41380	MAP.41380.spid				Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.41381	MAP.41381.spid				Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.41382	MAP.41382.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41383	MAP.41383.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41384	MAP.41384.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41388	MAP.41388.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41389	MAP.41389.spid		morphology		Anopheles nili species complex	MIRO	40003551	
MAP.41392	MAP.41392.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41393	MAP.41393.spid		morphology		Anopheles nili species complex	MIRO	40003551	
MAP.41400	MAP.41400.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41401	MAP.41401.spid		morphology		Anopheles nili species complex	MIRO	40003551	
MAP.41404	MAP.41404.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41405	MAP.41405.spid		morphology		Anopheles nili species complex	MIRO	40003551	
MAP.41412	MAP.41412.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41413	MAP.41413.spid		morphology		Anopheles nili species complex	MIRO	40003551	
MAP.41416	MAP.41416.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.41417	MAP.41417.spid		morphology		Anopheles nili species complex	MIRO	40003551	
