Source Name	Sample Name	Description	Material Type	Term Source REF	Term Accession Number	Source	Comment [PubMed ID]	Comment [MAP ID]
malariaAtlas	MAP.65008		population	OBI	0000181	Dabiré, K.R., Diabaté, A., Namontougou, M., Djogbenou, L., Kengne, P., Simard, F., Bass, C. and Baldet, T. (2009).  <b>Distribution of insensitive acetylcholinesterase (ace-1R) in <i>Anopheles gambiae</i> s.l. populations from Burkina Faso (West Africa).</b> <i>Tropical Medicine & International Health</i>, <b>14</b>(4):396-403	19254231	MAP.65008
malariaAtlas	MAP.65009		population	OBI	0000181	Dabiré, K.R., Diabaté, A., Namontougou, M., Djogbenou, L., Kengne, P., Simard, F., Bass, C. and Baldet, T. (2009).  <b>Distribution of insensitive acetylcholinesterase (ace-1R) in <i>Anopheles gambiae</i> s.l. populations from Burkina Faso (West Africa).</b> <i>Tropical Medicine & International Health</i>, <b>14</b>(4):396-403	19254231	MAP.65009
malariaAtlas	MAP.65010		population	OBI	0000181	Dabiré, K.R., Diabaté, A., Namontougou, M., Djogbenou, L., Kengne, P., Simard, F., Bass, C. and Baldet, T. (2009).  <b>Distribution of insensitive acetylcholinesterase (ace-1R) in <i>Anopheles gambiae</i> s.l. populations from Burkina Faso (West Africa).</b> <i>Tropical Medicine & International Health</i>, <b>14</b>(4):396-403	19254231	MAP.65010
malariaAtlas	MAP.65011		population	OBI	0000181	Dabiré, K.R., Diabaté, A., Namontougou, M., Djogbenou, L., Kengne, P., Simard, F., Bass, C. and Baldet, T. (2009).  <b>Distribution of insensitive acetylcholinesterase (ace-1R) in <i>Anopheles gambiae</i> s.l. populations from Burkina Faso (West Africa).</b> <i>Tropical Medicine & International Health</i>, <b>14</b>(4):396-403	19254231	MAP.65011
malariaAtlas	MAP.65012		population	OBI	0000181	Ramphul, U., Boase, T., Bass, C., Okedi, L.M., Donnelly, M.J. and Müller, P. (2009).  <b>Insecticide resistance and its association with target-site mutations in natural populations of <i>Anopheles gambiae</i> from eastern Uganda.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>103</b>(11):1121-6	19303125	MAP.65012
malariaAtlas	MAP.65013		population	OBI	0000181	Ramphul, U., Boase, T., Bass, C., Okedi, L.M., Donnelly, M.J. and Müller, P. (2009).  <b>Insecticide resistance and its association with target-site mutations in natural populations of <i>Anopheles gambiae</i> from eastern Uganda.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>103</b>(11):1121-6	19303125	MAP.65013
malariaAtlas	MAP.65014		population	OBI	0000181	Ramphul, U., Boase, T., Bass, C., Okedi, L.M., Donnelly, M.J. and Müller, P. (2009).  <b>Insecticide resistance and its association with target-site mutations in natural populations of <i>Anopheles gambiae</i> from eastern Uganda.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>103</b>(11):1121-6	19303125	MAP.65014
malariaAtlas	MAP.65015		population	OBI	0000181	Ramphul, U., Boase, T., Bass, C., Okedi, L.M., Donnelly, M.J. and Müller, P. (2009).  <b>Insecticide resistance and its association with target-site mutations in natural populations of <i>Anopheles gambiae</i> from eastern Uganda.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>103</b>(11):1121-6	19303125	MAP.65015
malariaAtlas	MAP.65016		population	OBI	0000181	Lee, Y., Meneses, C.R., Fofana, A. and Lanzaro, G.C. (2009).  <b>Desiccation resistance among subpopulations of <i>Anopheles gambiae</i> s.s. from Selinkenyi, Mali.</b> <i>Journal of Medical Entomology</i>, <b>46</b>(2):316-20	19351082	MAP.65016
malariaAtlas	MAP.65017		population	OBI	0000181	Lee, Y., Meneses, C.R., Fofana, A. and Lanzaro, G.C. (2009).  <b>Desiccation resistance among subpopulations of <i>Anopheles gambiae</i> s.s. from Selinkenyi, Mali.</b> <i>Journal of Medical Entomology</i>, <b>46</b>(2):316-20	19351082	MAP.65017
malariaAtlas	MAP.65029		population	OBI	0000181	Fillinger, U., Sombroek, H., Majambere, S., van Loon, E., Takken, W. and Lindsay, S.W. (2009).  <b>Identifying the most productive breeding sites for malaria mosquitoes in The Gambia.</b> <i>Malaria Journal</i>, <b>8</b>:62	19361337	MAP.65029
malariaAtlas	MAP.65030		population	OBI	0000181	Fillinger, U., Sombroek, H., Majambere, S., van Loon, E., Takken, W. and Lindsay, S.W. (2009).  <b>Identifying the most productive breeding sites for malaria mosquitoes in The Gambia.</b> <i>Malaria Journal</i>, <b>8</b>:62	19361337	MAP.65030
malariaAtlas	MAP.65031		population	OBI	0000181	Fillinger, U., Sombroek, H., Majambere, S., van Loon, E., Takken, W. and Lindsay, S.W. (2009).  <b>Identifying the most productive breeding sites for malaria mosquitoes in The Gambia.</b> <i>Malaria Journal</i>, <b>8</b>:62	19361337	MAP.65031
malariaAtlas	MAP.65846		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65846
malariaAtlas	MAP.65847		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65847
malariaAtlas	MAP.65848		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65848
malariaAtlas	MAP.65849		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65849
malariaAtlas	MAP.65850		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65850
malariaAtlas	MAP.65851		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65851
malariaAtlas	MAP.65852		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65852
malariaAtlas	MAP.65853		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65853
malariaAtlas	MAP.65854		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65854
malariaAtlas	MAP.65855		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65855
malariaAtlas	MAP.65856		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65856
malariaAtlas	MAP.65857		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65857
malariaAtlas	MAP.65858		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65858
malariaAtlas	MAP.65859		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65859
malariaAtlas	MAP.65860		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65860
malariaAtlas	MAP.65861		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65861
malariaAtlas	MAP.65862		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65862
malariaAtlas	MAP.65863		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65863
malariaAtlas	MAP.65864		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65864
malariaAtlas	MAP.65865		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65865
malariaAtlas	MAP.65866		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65866
malariaAtlas	MAP.65867		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65867
malariaAtlas	MAP.65868		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65868
malariaAtlas	MAP.65869		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65869
malariaAtlas	MAP.65870		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65870
malariaAtlas	MAP.65871		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65871
malariaAtlas	MAP.65872		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65872
malariaAtlas	MAP.65873		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65873
malariaAtlas	MAP.65874		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65874
malariaAtlas	MAP.65875		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65875
malariaAtlas	MAP.65876		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65876
malariaAtlas	MAP.65877		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65877
malariaAtlas	MAP.65878		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65878
malariaAtlas	MAP.65879		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65879
malariaAtlas	MAP.65880		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65880
malariaAtlas	MAP.65881		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65881
malariaAtlas	MAP.65882		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65882
malariaAtlas	MAP.65883		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65883
malariaAtlas	MAP.65884		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65884
malariaAtlas	MAP.65972		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65972
malariaAtlas	MAP.65973		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65973
malariaAtlas	MAP.65974		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65974
malariaAtlas	MAP.65975		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65975
malariaAtlas	MAP.65976		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65976
malariaAtlas	MAP.65977		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65977
malariaAtlas	MAP.65978		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65978
malariaAtlas	MAP.65979		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65979
malariaAtlas	MAP.65980		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65980
malariaAtlas	MAP.65981		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65981
malariaAtlas	MAP.65982		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65982
malariaAtlas	MAP.65983		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65983
malariaAtlas	MAP.65984		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65984
malariaAtlas	MAP.65985		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65985
malariaAtlas	MAP.65986		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65986
